Rule,Customer,Product_Group,Recency,Avg_Price_L3Y,Revenue_L12,Customer_Size,l3y_volume,standard_cost,l12_sales_vol,Current_Price,Subrules,lnvolume,lnAvg_Price_L3Y,term.x,elasticity,pinc,pinc_constrained,node,segment,target_volume,target_price,elasticity_
12,21575,Product_A,1.0,42.2,447.0,28681.74,81.08,10,27.0,46.42,"R1,L5,L6","4,3954363215838","3,74242022104197",lnAvg_Price_L3Y,"-1,02120297871742","0,0973308196991243","0,0973308196989855",43.7125,3,4.395436321583799,3.742420221041966,-0.9702708662341689
12,2376828,Product_A,2.0,56.5,2008.0,10741.62,87.73,10,29.2,62.15,"R1,L5,L6","4,47426391614029","4,0342406381524",lnAvg_Price_L3Y,"-1,02120297871742","0,0700691496072736","0,0700691496072812",53.885355,5,4.474263916140292,4.034240638152395,-3.3870604336019547
12,16188,Product_A,1.0,21.8,835.0,21160.26,93.37,10,31.1,23.98,"R1,L5,L6","4,53657009449583","3,08190996979504",lnAvg_Price_L3Y,"-1,02120297871742","0,198125715919909","0,0978519337868727",23.578846,0,4.5365700944958345,3.0819099697950434,-1.5277393273690447
12,2016721,Product_A,4.0,53.0,817.0,29731.85,26.2,10,8.7,58.3,"R1,L5,L6","3,26575941076705","3,97029191355212",lnAvg_Price_L3Y,"-1,02120297871742","0,0753819199893379","0,0753819199893393",53.885355,5,3.265759410767051,3.970291913552122,-3.3870604336019547
12,2474497,Product_A,3.0,61.1,272.0,11903.09,23.7,10,7.9,67.21,"R1,L5,L6","3,16547504814109","4,11251186617755",lnAvg_Price_L3Y,"-1,02120297871742","0,0640123180938413","0,0640123180938488",60.866964,6,3.1654750481410856,4.11251186617755,10.346235016261774
12,2399125,Product_A,3.0,31.3,865.0,8476.68,91.9,10,30.6,34.43,"R1,L5,L6","4,52070102936164","3,44361809754611",lnAvg_Price_L3Y,"-1,02120297871742","0,1348408166295","0,0978519337868727",32.562083,1,4.520701029361642,3.4436180975461075,-2.8273222818829042
12,13886,Product_A,3.0,33.4,1066.0,18172.37,132.5,10,44.2,36.74,"R1,L5,L6","4,88658264542628","3,50855589998265",lnAvg_Price_L3Y,"-1,02120297871742","0,125710080135599","0,0978519337868727",32.562083,1,4.886582645426277,3.5085558999826545,-2.8273222818829042
12,2436699,Product_A,1.0,52.8,2072.0,22490.16,112.6,10,37.5,58.08,"R1,L5,L6","4,72384171570559","3,96651119071222",lnAvg_Price_L3Y,"-1,02120297871742","0,0757067809488476","0,075706780948839",53.885355,5,4.72384171570559,3.966511190712216,-3.3870604336019547
12,16246,Product_A,5.0,16.7,196.0,24952.36,37.74,10,12.6,18.37,"R1,L5,L6","3,6307205399404","2,81540871942271",lnAvg_Price_L3Y,"-1,02120297871742","0,261801533592321","0,0978519337868727",23.578846,0,3.630720539940404,2.8154087194227095,-1.5277393273690447
12,2014848,Product_A,5.0,32.5,519.0,32757.7,56.94,10,19.0,35.75,"R1,L5,L6","4,04199808184989","3,48124008933569",lnAvg_Price_L3Y,"-1,02120297871742","0,129478766539015","0,0978519337868727",32.562083,1,4.041998081849892,3.481240089335692,-2.8273222818829042
12,2038427,Product_A,3.0,40.9,500.0,12441.07,69.45,10,23.2,44.99,"R1,L5,L6","4,24060706920035","3,71113006304876",lnAvg_Price_L3Y,"-1,02120297871742","0,1007544346362","0,0978519337868727",38.593114,2,4.240607069200353,3.711130063048756,3.5486237915839074
12,2643506,Product_A,6.0,45.3,181.0,12436.05,7.48,10,2.5,49.83,"R1,L5,L6","2,01223279198639","3,81330703248899",lnAvg_Price_L3Y,"-1,02120297871742","0,0899597866226842","0,0899597866227025",43.7125,3,2.012232791986386,3.8133070324889884,-0.9702708662341689
12,2686052,Product_A,2.0,37.9,701.0,7634.59,39.4,10,13.1,41.69,"R1,L5,L6","3,67376581630389","3,63495111208838",lnAvg_Price_L3Y,"-1,02120297871742","0,109551464289814","0,0978519337868729",38.593114,2,3.673765816303888,3.634951112088381,3.5486237915839074
12,2436407,Product_A,5.0,44.7,352.0,11027.72,18.7,10,6.2,49.17,"R1,L5,L6","2,92852352386054","3,79997350161952",lnAvg_Price_L3Y,"-1,02120297871742","0,091306647829984","0,0913066478299819",43.7125,3,2.928523523860541,3.7999735016195233,-0.9702708662341689
12,2462960,Product_A,12.0,41.0,315.0,10866.44,31.19,10,10.4,45.1,"R1,L5,L6","3,44009753061971","3,71357206670431",lnAvg_Price_L3Y,"-1,02120297871742","0,100483371689962","0,0978519337868726",38.593114,2,3.440097530619712,3.713572066704308,3.5486237915839074
12,2036807,Product_A,1.0,54.1,650.0,8019.26,29.77,10,9.9,59.51,"R1,L5,L6","3,39350117502768","3,99083418585244",lnAvg_Price_L3Y,"-1,02120297871742","0,0736381192011406","0,0736381192011492",53.885355,5,3.393501175027685,3.9908341858524357,-3.3870604336019547
12,2051609,Product_A,5.0,47.2,916.0,31608.0,38.4,10,12.8,51.92,"R1,L5,L6","3,64805745959368","3,85439389259151",lnAvg_Price_L3Y,"-1,02120297871742","0,0859206297605395","0,0859206297605465",48.407311,4,3.648057459593681,3.8543938925915096,-1.1771120457188626
12,24146,Product_A,1.0,53.9,7366.0,26436.32,277.57,10,92.5,59.29,"R1,L5,L6","5,62607315362849","3,98713047791495",lnAvg_Price_L3Y,"-1,02120297871742","0,073949879841297","0,0739498798413027",53.885355,5,5.626073153628491,3.9871304779149512,-3.3870604336019547
12,20698,Product_A,2.0,45.8,2444.0,16952.2,157.31,10,52.4,50.38,"R1,L5,L6","5,05821838083441","3,82428409112014",lnAvg_Price_L3Y,"-1,02120297871742","0,0888643591123812","0,0888643591123561",43.7125,3,5.058218380834414,3.824284091120139,-0.9702708662341689
12,24624,Product_A,2.0,23.6,752.0,32663.43,65.7,10,21.9,25.96,"R1,L5,L6","4,18509892549057","3,16124671203156",lnAvg_Price_L3Y,"-1,02120297871742","0,182222632842203","0,0978519337868726",23.578846,0,4.185098925490565,3.1612467120315646,-1.5277393273690447
12,20664,Product_A,1.0,60.9,1463.0,17119.65,61.55,10,20.5,66.99,"R1,L5,L6","4,11984985263046","4,10923317471585",lnAvg_Price_L3Y,"-1,02120297871742","0,064256632351362","0,0642566323513606",60.866964,6,4.1198498526304625,4.109233174715851,10.346235016261774
12,2457526,Product_A,6.0,40.0,469.0,10610.98,65.63,10,21.9,44.0,"R1,L5,L6","4,18403290848563","3,68887945411394",lnAvg_Price_L3Y,"-1,02120297871742","0,103254990315239","0,0978519337868726",38.593114,2,4.184032908485631,3.6888794541139363,3.5486237915839074
12,2379315,Product_A,2.0,33.0,878.0,13202.89,80.22,10,26.7,36.3,"R1,L5,L6","4,38477286034191","3,49650756146648",lnAvg_Price_L3Y,"-1,02120297871742","0,127359673510832","0,0978519337868727",32.562083,1,4.384772860341907,3.4965075614664802,-2.8273222818829042
12,2446073,Product_A,1.0,47.1,2052.0,12170.48,124.7,10,41.6,51.81,"R1,L5,L6","4,82591085268599","3,85227300102237",lnAvg_Price_L3Y,"-1,02120297871742","0,0861250926120923","0,0861250926120979",48.407311,4,4.825910852685991,3.8522730010223722,-1.1771120457188626
12,21116,Product_A,1.0,53.6,535.0,7847.36,23.65,10,7.9,58.96,"R1,L5,L6","3,16336311493794","3,98154906807676",lnAvg_Price_L3Y,"-1,02120297871742","0,0744218831239228","0,074421883123924",53.885355,5,3.1633631149379418,3.9815490680767565,-3.3870604336019547
12,2383186,Product_A,6.0,62.3,238.0,20027.86,7.49,10,2.5,68.53,"R1,L5,L6","2,01356879752913","4,13196142579341",lnAvg_Price_L3Y,"-1,02120297871742","0,0625793737969239","0,0625793737969258",60.866964,6,2.0135687975291283,4.131961425793407,10.346235016261774
12,24026,Product_A,2.0,28.4,2109.0,10301.28,148.89,10,49.6,31.24,"R1,L5,L6","5,00320777826746","3,34638914516716",lnAvg_Price_L3Y,"-1,02120297871742","0,14966984306812","0,0978519337868727",32.562083,1,5.003207778267459,3.3463891451671604,-2.8273222818829042
12,2639942,Product_A,1.0,38.9,463.0,9208.08,43.57,10,14.5,42.79,"R1,L5,L6","3,77436884012935","3,6609942506244",lnAvg_Price_L3Y,"-1,02120297871742","0,106468357924494","0,0978519337868727",38.593114,2,3.774368840129351,3.6609942506244004,3.5486237915839074
12,2048392,Product_A,2.0,36.2,1177.0,13547.39,101.23,10,33.7,39.82,"R1,L5,L6","4,61739515561066","3,58905911883173",lnAvg_Price_L3Y,"-1,02120297871742","0,11518366937099","0,0978519337868727",38.593114,2,4.6173951556106605,3.5890591188317256,3.5486237915839074
12,2502522,Product_A,1.0,46.8,1284.0,8484.38,65.98,10,22.0,51.48,"R1,L5,L6","4,18935166580044","3,8458832029236",lnAvg_Price_L3Y,"-1,02120297871742","0,0867437238039714","0,0867437238039884",48.407311,4,4.1893516658004355,3.845883202923601,-1.1771120457188626
12,2512208,Product_A,1.0,17.7,567.0,29926.51,99.81,10,33.3,19.47,"R1,L5,L6","4,60326837869849","2,87356463957978",lnAvg_Price_L3Y,"-1,02120297871742","0,246423968229979","0,0978519337868727",23.578846,0,4.603268378698495,2.8735646395797834,-1.5277393273690447
12,2044547,Product_A,1.0,38.6,3876.0,25235.02,246.19,10,82.1,42.46,"R1,L5,L6","5,5061035955412","3,65325227647079",lnAvg_Price_L3Y,"-1,02120297871742","0,10737651645749","0,0978519337868727",38.593114,2,5.506103595541204,3.653252276470785,3.5486237915839074
12,13597,Product_A,2.0,26.9,1497.0,16955.38,124.53,10,41.5,29.59,"R1,L5,L6","4,82454665073306","3,29212628660779",lnAvg_Price_L3Y,"-1,02120297871742","0,158594632086108","0,0978519337868727",23.578846,0,4.824546650733057,3.292126286607793,-1.5277393273690447
12,2613181,Product_A,1.0,37.6,2554.0,15923.23,184.86,10,61.6,41.36,"R1,L5,L6","5,21959878183663","3,62700405039585",lnAvg_Price_L3Y,"-1,02120297871742","0,110508375228199","0,0978519337868727",38.593114,2,5.219598781836631,3.6270040503958487,3.5486237915839074
12,24667,Product_A,7.0,32.4,1574.0,27047.18,272.9,10,91.0,35.64,"R1,L5,L6","5,60910542771429","3,47815842279828",lnAvg_Price_L3Y,"-1,02120297871742","0,129910433637349","0,0978519337868727",32.562083,1,5.609105427714293,3.4781584227982836,-2.8273222818829042
12,2073101,Product_A,7.0,43.7,409.0,23946.71,39.67,10,13.2,48.07,"R1,L5,L6","3,68059523452624","3,77734810210154",lnAvg_Price_L3Y,"-1,02120297871742","0,0936336048357303","0,093633604835736",43.7125,3,3.6805952345262387,3.7773481021015445,-0.9702708662341689
12,2643868,Product_A,3.0,54.9,2241.0,14043.63,118.9,10,39.6,60.39,"R1,L5,L6","4,77828280369674","4,00551334851548",lnAvg_Price_L3Y,"-1,02120297871742","0,0724137914412533","0,0724137914412552",53.885355,5,4.778282803696737,4.005513348515485,-3.3870604336019547
12,21491,Product_A,1.0,23.1,1031.0,16804.49,182.06,10,60.7,25.41,"R1,L5,L6","5,20433630307714","3,13983261752775",lnAvg_Price_L3Y,"-1,02120297871742","0,186391550724525","0,0978519337868727",23.578846,0,5.204336303077143,3.139832617527748,-1.5277393273690447
12,2045390,Product_A,3.0,51.1,3087.0,22434.98,279.2,10,93.1,56.21,"R1,L5,L6","5,63192837088822","3,93378449720966",lnAvg_Price_L3Y,"-1,02120297871742","0,07857077042554","0,0785707704255504",48.407311,4,5.631928370888217,3.933784497209659,-1.1771120457188626
12,2064726,Product_A,1.0,60.5,1284.0,9482.98,88.56,10,29.5,66.55,"R1,L5,L6","4,48368028840038","4,1026433650368",lnAvg_Price_L3Y,"-1,02120297871742","0,0647501067690328","0,0647501067690327",60.866964,6,4.4836802884003815,4.102643365036796,10.346235016261774
12,20236,Product_A,2.0,22.7,815.0,31711.92,67.79,10,22.6,24.97,"R1,L5,L6","4,21641469144287","3,12236492448736",lnAvg_Price_L3Y,"-1,02120297871742","0,18985891502489","0,0978519337868726",23.578846,0,4.216414691442874,3.122364924487357,-1.5277393273690447
12,2718849,Product_A,9.0,46.9,368.0,16064.76,33.66,10,11.2,51.59,"R1,L5,L6","3,51631018876266","3,84801767545223",lnAvg_Price_L3Y,"-1,02120297871742","0,0865366340446432","0,0865366340446365",48.407311,4,3.51631018876266,3.8480176754522337,-1.1771120457188626
12,2640460,Product_A,8.0,48.8,362.0,12837.19,27.96,10,9.3,53.68,"R1,L5,L6","3,33077491736561","3,8877303128591",lnAvg_Price_L3Y,"-1,02120297871742","0,08276318703655","0,0827631870365588",48.407311,4,3.3307749173656096,3.8877303128591016,-1.1771120457188626
12,2700047,Product_A,1.0,22.5,1314.0,27356.06,188.2,10,62.7,24.75,"R1,L5,L6","5,23750522715128","3,11351530921037",lnAvg_Price_L3Y,"-1,02120297871742","0,191638828699076","0,0978519337868727",23.578846,0,5.23750522715128,3.1135153092103742,-1.5277393273690447
12,20641,Product_A,3.0,39.6,2066.0,23616.28,237.77,10,79.3,43.56,"R1,L5,L6","5,47130381986431","3,67882911826043",lnAvg_Price_L3Y,"-1,02120297871742","0,104402832372171","0,0978519337868726",38.593114,2,5.471303819864311,3.6788291182604347,3.5486237915839074
12,2612974,Product_A,8.0,33.5,257.0,11275.91,14.8,10,4.9,36.85,"R1,L5,L6","2,69462718077007","3,51154543883102",lnAvg_Price_L3Y,"-1,02120297871742","0,125303836990952","0,0978519337868729",32.562083,1,2.6946271807700692,3.5115454388310208,-2.8273222818829042
12,25152,Product_A,9.0,95.0,571.0,37033.89,24.32,10,8.1,104.5,"R1,L5,L6","3,19129905709797","4,55387689160054",lnAvg_Price_L3Y,"-1,02120297871742","0,0374655166310303","0,0374655166310326",71.91619,7,3.1912990570979662,4.553876891600541,-0.012193749145252713
12,13827,Product_A,4.0,48.6,1008.0,25365.32,54.44,10,18.1,53.46,"R1,L5,L6","3,99709917778327","3,88362353090645",lnAvg_Price_L3Y,"-1,02120297871742","0,0831464979845239","0,0831464979845238",48.407311,4,3.9970991777832654,3.883623530906448,-1.1771120457188626
12,2069354,Product_A,1.0,55.7,1451.0,28242.52,86.51,10,28.8,61.27,"R1,L5,L6","4,46026001419228","4,01998014693324",lnAvg_Price_L3Y,"-1,02120297871742","0,0712246328809316","0,0712246328809382",53.885355,5,4.460260014192283,4.019980146933238,-3.3870604336019547
12,2745394,Product_A,3.0,43.0,6522.0,10576.86,151.7,10,50.6,47.3,"R1,L5,L6","5,02190488635449","3,76120011569356",lnAvg_Price_L3Y,"-1,02120297871742","0,0953268719220039","0,0953268719220195",43.7125,3,5.021904886354487,3.7612001156935624,-0.9702708662341689
12,24637,Product_A,1.0,45.3,1632.0,12795.2,123.88,10,41.3,49.83,"R1,L5,L6","4,819313355105","3,81330703248899",lnAvg_Price_L3Y,"-1,02120297871742","0,0899597866226853","0,0899597866226737",43.7125,3,4.819313355105002,3.8133070324889884,-0.9702708662341689
12,2023707,Product_A,2.0,39.8,454.0,25885.17,61.55,10,20.5,43.78,"R1,L5,L6","4,11984985263046","3,68386691229039",lnAvg_Price_L3Y,"-1,02120297871742","0,103826027318438","0,0978519337868729",38.593114,2,4.1198498526304625,3.6838669122903918,3.5486237915839074
12,21477,Product_A,3.0,42.6,184.0,11519.82,33.67,10,11.2,46.86,"R1,L5,L6","3,51660723317298","3,75185425327532",lnAvg_Price_L3Y,"-1,02120297871742","0,0963194376050383","0,0963194376050422",43.7125,3,3.516607233172983,3.751854253275325,-0.9702708662341689
12,2012155,Product_A,1.0,46.7,1459.0,14845.61,278.07,10,92.7,51.37,"R1,L5,L6","5,62787288055585","3,84374416467485",lnAvg_Price_L3Y,"-1,02120297871742","0,0869517004573457","0,086951700457356",48.407311,4,5.627872880555851,3.8437441646748516,-1.1771120457188626
12,2462519,Product_A,1.0,27.7,701.0,8595.73,46.16,10,15.4,30.47,"R1,L5,L6","3,83211362219984","3,32143241319329",lnAvg_Price_L3Y,"-1,02120297871742","0,153714458644743","0,0978519337868727",23.578846,0,3.832113622199844,3.3214324131932926,-1.5277393273690447
12,2389378,Product_A,2.0,38.4,1290.0,12118.99,86.5,10,28.8,42.24,"R1,L5,L6","4,46014441393783","3,64805745959368",lnAvg_Price_L3Y,"-1,02120297871742","0,107989838800089","0,0978519337868727",38.593114,2,4.460144413937834,3.648057459593681,3.5486237915839074
12,2423630,Product_A,2.0,53.7,911.0,9550.68,54.06,10,18.0,59.07,"R1,L5,L6","3,9900945408483","3,98341300151482",lnAvg_Price_L3Y,"-1,02120297871742","0,0742639627208593","0,0742639627208502",53.885355,5,3.9900945408483017,3.983413001514819,-3.3870604336019547
12,1992761,Product_A,4.0,32.6,196.0,7831.89,32.45,10,10.8,35.86,"R1,L5,L6","3,4797004431501","3,48431228837266",lnAvg_Price_L3Y,"-1,02120297871742","0,129049747705088","0,0978519337868727",32.562083,1,3.479700443150099,3.484312288372662,-2.8273222818829042
12,10243,Product_A,1.0,52.5,4230.0,23055.11,176.88,10,59.0,57.75,"R1,L5,L6","5,17547153654919","3,96081316959758",lnAvg_Price_L3Y,"-1,02120297871742","0,0761987132589617","0,0761987132589538",53.885355,5,5.175471536549191,3.960813169597578,-3.3870604336019547
12,2507915,Product_A,2.0,61.1,960.0,8830.12,93.5,10,31.2,67.21,"R1,L5,L6","4,53796143629464","4,11251186617755",lnAvg_Price_L3Y,"-1,02120297871742","0,0640123180938403","0,0640123180938396",60.866964,6,4.537961436294641,4.11251186617755,10.346235016261774
12,24607,Product_A,7.0,39.9,600.0,13107.23,91.8,10,30.6,43.89,"R1,L5,L6","4,51961229762644","3,68637632389582",lnAvg_Price_L3Y,"-1,02120297871742","0,10353979323162","0,0978519337868727",38.593114,2,4.519612297626445,3.686376323895818,3.5486237915839074
12,20979,Product_A,1.0,55.4,2217.0,8705.22,103.89,10,34.6,60.94,"R1,L5,L6","4,64333264708244","4,01457959375324",lnAvg_Price_L3Y,"-1,02120297871742","0,071666542661809","0,0716665426618166",53.885355,5,4.64333264708244,4.014579593753238,-3.3870604336019547
12,2064314,Product_A,2.0,48.1,2513.0,19741.53,192.6,10,64.2,52.91,"R1,L5,L6","5,26061549936403","3,87328217711172",lnAvg_Price_L3Y,"-1,02120297871742","0,0841187211789687","0,0841187211789781",48.407311,4,5.260615499364025,3.8732821771117156,-1.1771120457188626
12,2724898,Product_A,1.0,60.2,1255.0,9199.48,37.85,10,12.6,66.22,"R1,L5,L6","3,63363097988346","4,09767235231478",lnAvg_Price_L3Y,"-1,02120297871742","0,0651245161382523","0,0651245161382534",60.866964,6,3.6336309798834576,4.097672352314776,10.346235016261774
12,2473433,Product_A,1.0,47.3,3790.0,21186.79,285.72,10,95.2,52.03,"R1,L5,L6","5,65501231028677","3,85651029549789",lnAvg_Price_L3Y,"-1,02120297871742","0,0857170314453563","0,0857170314453556",48.407311,4,5.6550123102867715,3.856510295497887,-1.1771120457188626
12,24277,Product_A,2.0,58.1,991.0,27710.06,56.56,10,18.9,63.91,"R1,L5,L6","4,03530202158832","4,06216566385787",lnAvg_Price_L3Y,"-1,02120297871742","0,0678536446729296","0,0678536446729114",60.866964,6,4.0353020215883175,4.062165663857866,10.346235016261774
12,20210,Product_A,1.0,30.1,1018.0,19267.68,129.27,10,43.1,33.11,"R1,L5,L6","4,86190324029586","3,40452517175483",lnAvg_Price_L3Y,"-1,02120297871742","0,140630405597631","0,0978519337868729",32.562083,1,4.861903240295856,3.40452517175483,-2.8273222818829042
12,24706,Product_A,1.0,21.7,1855.0,7520.57,123.42,10,41.1,23.87,"R1,L5,L6","4,81559317289292","3,07731226054641",lnAvg_Price_L3Y,"-1,02120297871742","0,19908657808231","0,0978519337868727",23.578846,0,4.815593172892921,3.077312260546414,-1.5277393273690447
12,2612639,Product_A,1.0,35.0,2518.0,14331.42,252.65,10,84.2,38.5,"R1,L5,L6","5,53200513173792","3,55534806148941",lnAvg_Price_L3Y,"-1,02120297871742","0,119488756549006","0,0978519337868727",32.562083,1,5.532005131737917,3.5553480614894135,-2.8273222818829042
12,2030969,Product_A,4.0,43.3,458.0,9865.03,22.44,10,7.5,47.63,"R1,L5,L6","3,1108450806545","3,76815263500844",lnAvg_Price_L3Y,"-1,02120297871742","0,0945944822320971","0,0945944822321072",43.7125,3,3.110845080654496,3.768152635008444,-0.9702708662341689
12,20898,Product_A,2.0,34.3,1325.0,19223.54,155.96,10,52.0,37.73,"R1,L5,L6","5,0495995641144","3,53514535417189",lnAvg_Price_L3Y,"-1,02120297871742","0,122139167362682","0,0978519337868726",32.562083,1,5.049599564114397,3.535145354171894,-2.8273222818829042
12,2507494,Product_A,2.0,30.0,803.0,11417.11,77.83,10,25.9,33.0,"R1,L5,L6","4,3545269609713","3,40119738166216",lnAvg_Price_L3Y,"-1,02120297871742","0,141133778194027","0,0978519337868727",32.562083,1,4.354526960971297,3.4011973816621555,-2.8273222818829042
12,2082339,Product_A,4.0,46.6,470.0,31009.43,50.42,10,16.8,51.26,"R1,L5,L6","3,92038792175977","3,8416005411316",lnAvg_Price_L3Y,"-1,02120297871742","0,0871605697143805","0,0871605697143922",48.407311,4,3.9203879217597737,3.8416005411316,-1.1771120457188626
12,2374963,Product_A,3.0,46.5,567.0,17374.83,38.64,10,12.9,51.15,"R1,L5,L6","3,65428800934432","3,83945231259331",lnAvg_Price_L3Y,"-1,02120297871742","0,0873703373338119","0,08737033733381",48.407311,4,3.654288009344317,3.8394523125933104,-1.1771120457188626
12,2048453,Product_A,4.0,53.1,401.0,17034.96,34.91,10,11.6,58.41,"R1,L5,L6","3,55277332111694","3,97217692824789",lnAvg_Price_L3Y,"-1,02120297871742","0,0752204071959099","0,0752204071958946",53.885355,5,3.5527733211169448,3.9721769282478934,-3.3870604336019547
12,2016558,Product_A,1.0,28.8,228.0,20130.75,7.89,10,2.6,31.68,"R1,L5,L6","2,06559613485778","3,3603753871419",lnAvg_Price_L3Y,"-1,02120297871742","0,147446909507158","0,0978519337868726",32.562083,1,2.065596134857783,3.3603753871419,-2.8273222818829042
12,2639850,Product_A,5.0,42.9,331.0,20735.02,24.61,10,8.2,47.19,"R1,L5,L6","3,20315286440296","3,75887182593397",lnAvg_Price_L3Y,"-1,02120297871742","0,0955732780880724","0,0955732780880084",43.7125,3,3.2031528644029645,3.758871825933971,-0.9702708662341689
12,2014798,Product_A,2.0,53.4,3840.0,18176.57,202.96,10,67.7,58.74,"R1,L5,L6","5,31300891529103","3,97781074596615",lnAvg_Price_L3Y,"-1,02120297871742","0,0747394983166018","0,0747394983165997",53.885355,5,5.313008915291026,3.977810745966149,-3.3870604336019547
12,2443039,Product_A,2.0,41.1,1907.0,11414.42,152.75,10,50.9,45.21,"R1,L5,L6","5,0288025980517","3,71600812150219",lnAvg_Price_L3Y,"-1,02120297871742","0,100213627784825","0,0978519337868727",38.593114,2,5.028802598051705,3.716008121502189,3.5486237915839074
12,2084199,Product_A,5.0,52.9,198.0,27753.21,3.74,10,1.2,58.19,"R1,L5,L6","1,31908561142644","3,96840333886425",lnAvg_Price_L3Y,"-1,02120297871742","0,0755440434171471","0,0755440434171318",53.885355,5,1.3190856114264407,3.9684033388642534,-3.3870604336019547
12,2061839,Product_A,2.0,48.6,889.0,9117.92,55.84,10,18.6,53.46,"R1,L5,L6","4,02249045845412","3,88362353090645",lnAvg_Price_L3Y,"-1,02120297871742","0,0831464979845232","0,0831464979845284",48.407311,4,4.022490458454117,3.883623530906448,-1.1771120457188626
12,22106,Product_A,5.0,22.4,184.0,8668.82,8.2,10,2.7,24.64,"R1,L5,L6","2,10413415427021","3,10906095886099",lnAvg_Price_L3Y,"-1,02120297871742","0,192540704600953","0,0978519337868727",23.578846,0,2.1041341542702074,3.109060958860994,-1.5277393273690447
12,2473624,Product_A,7.0,59.0,251.0,7599.98,15.82,10,5.3,64.9,"R1,L5,L6","2,76127496233951","4,07753744390572",lnAvg_Price_L3Y,"-1,02120297871742","0,0666602291442058","0,0666602291441981",60.866964,6,2.761274962339508,4.07753744390572,10.346235016261774
12,2018205,Product_A,5.0,39.2,776.0,7797.24,119.7,10,39.9,43.12,"R1,L5,L6","4,78498861256393","3,66867674679642",lnAvg_Price_L3Y,"-1,02120297871742","0,105574099777205","0,0978519337868729",38.593114,2,4.784988612563928,3.6686767467964168,3.5486237915839074
12,1997532,Product_A,2.0,47.9,720.0,8695.35,34.1,10,11.4,52.69,"R1,L5,L6","3,52929738428947","3,86911550441687",lnAvg_Price_L3Y,"-1,02120297871742","0,0845132935985937","0,0845132935985811",48.407311,4,3.529297384289471,3.8691155044168695,-1.1771120457188626
12,2460561,Product_A,7.0,61.5,1118.0,9998.73,93.5,10,31.2,67.65,"R1,L5,L6","4,53796143629464","4,11903717481247",lnAvg_Price_L3Y,"-1,02120297871742","0,063528456686263","0,0635284566862669",60.866964,6,4.537961436294641,4.119037174812473,10.346235016261774
12,24448,Product_A,7.0,41.2,357.0,21393.23,30.77,10,10.3,45.32,"R1,L5,L6","3,42654018933395","3,71843825635548",lnAvg_Price_L3Y,"-1,02120297871742","0,0999451933161211","0,0978519337868727",43.7125,3,3.4265401893339504,3.7184382563554808,-0.9702708662341689
12,21596,Product_A,4.0,34.8,529.0,26415.14,61.51,10,20.5,38.28,"R1,L5,L6","4,11919976322028","3,54961738678043",lnAvg_Price_L3Y,"-1,02120297871742","0,12023513660573","0,0978519337868729",32.562083,1,4.119199763220277,3.5496173867804286,-2.8273222818829042
12,2085861,Product_A,5.0,53.2,464.0,21222.63,20.38,10,6.8,58.52,"R1,L5,L6","3,01455402779458","3,9740583963476",lnAvg_Price_L3Y,"-1,02120297871742","0,075059501593434","0,0750595015934397",53.885355,5,3.0145540277945786,3.9740583963475986,-3.3870604336019547
12,2076689,Product_A,2.0,62.8,4786.0,10029.51,100.98,10,33.7,69.08,"R1,L5,L6","4,61492247743077","4,13995507347415",lnAvg_Price_L3Y,"-1,02120297871742","0,0619984761287864","0,0619984761287915",71.91619,7,4.6149224774307696,4.139955073474153,-0.012193749145252713
12,8990497,Product_A,4.0,24.9,481.0,16421.25,29.12,10,9.7,27.39,"R1,L5,L6","3,37142522332849","3,21486780347066",lnAvg_Price_L3Y,"-1,02120297871742","0,172167001998336","0,0978519337868726",23.578846,0,3.3714252233284854,3.214867803470662,-1.5277393273690447
12,20727,Product_A,9.0,42.1,332.0,10984.3,100.39,10,33.5,46.31,"R1,L5,L6","4,60906260070344","3,74004774068834",lnAvg_Price_L3Y,"-1,02120297871742","0,0975866681386032","0,0975866681385155",43.7125,3,4.609062600703435,3.7400477406883357,-0.9702708662341689
12,2041768,Product_A,1.0,53.8,675.0,9257.9,43.24,10,14.4,59.18,"R1,L5,L6","3,76676599277101","3,98527346716774",lnAvg_Price_L3Y,"-1,02120297871742","0,0741066293824908","0,0741066293824931",53.885355,5,3.7667659927710075,3.9852734671677386,-3.3870604336019547
12,2058136,Product_A,1.0,33.7,2008.0,18821.76,155.95,10,52.0,37.07,"R1,L5,L6","5,04953544305381","3,51749783735832",lnAvg_Price_L3Y,"-1,02120297871742","0,124498583517289","0,0978519337868726",32.562083,1,5.049535443053812,3.517497837358316,-2.8273222818829042
12,2004346,Product_A,1.0,38.4,1631.0,12006.84,72.17,10,24.1,42.24,"R1,L5,L6","4,27902444708418","3,64805745959368",lnAvg_Price_L3Y,"-1,02120297871742","0,107989838800088","0,0978519337868727",38.593114,2,4.279024447084182,3.648057459593681,3.5486237915839074
12,20345,Product_A,11.0,39.1,282.0,9119.5,21.81,10,7.3,43.01,"R1,L5,L6","3,08236858021354","3,66612246699132",lnAvg_Price_L3Y,"-1,02120297871742","0,105870661089478","0,0978519337868727",38.593114,2,3.0823685802135374,3.66612246699132,3.5486237915839074
